종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"411080","샌즈랩","KOSDAQ","IT 서비스","8430","160","1.93","128706188340"
"252990","샘씨엔에스","KOSDAQ","전기·전자","4745","-60","-1.25","277051358935"
"378800","샤페론","KOSDAQ","제약","3045","5","0.16","91785529395"
"294630","서남","KOSDAQ","전기·전자","3065","75","2.51","74001663435"
"038070","서린바이오","KOSDAQ","유통","7540","0","0.00","68619097040"
"006730","서부T&D","KOSDAQ","일반서비스","9960","-80","-0.80","651652153080"
"079650","서산","KOSDAQ","비금속","1553","26","1.70","31060000000"
"100660","서암기계공업","KOSDAQ","기계·장비","3560","-30","-0.84","44856000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","3950","5","0.13","46017500000"
"043710","서울리거","KOSDAQ","유통","1118","36","3.33","96776886180"
"092190","서울바이오시스","KOSDAQ","전기·전자","3160","0","0.00","144944090280"
"046890","서울반도체","KOSDAQ","전기·전자","6860","-30","-0.44","399975044000"
"063170","서울옥션","KOSDAQ","유통","9470","240","2.60","168322308490"
"027040","서울전자통신","KOSDAQ","전기·전자","250","-3","-1.19","17397211750"
"018680","서울제약","KOSDAQ","제약","3350","20","0.60","39058718650"
"036120","서울평가정보","KOSDAQ","IT 서비스","2500","30","1.21","88750000000"
"093920","서원인텍","KOSDAQ","전기·전자","5810","20","0.35","108066000000"
"189860","서전기전","KOSDAQ","전기·전자","4250","-5","-0.12","41219815000"
"178320","서진시스템","KOSDAQ","전기·전자","23050","450","1.99","1296515339700"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","2380","-5","-0.21","52739464820"
"140070","서플러스글로벌","KOSDAQ","유통","2485","0","0.00","91915180000"
"011370","서한","KOSDAQ","건설","912","6","0.66","92016116880"
"065710","서호전기","KOSDAQ","전기·전자","38250","1400","3.80","196987500000"
"035890","서희건설","KOSDAQ","건설","1972","49","2.55","453182277204"
"357550","석경에이티","KOSDAQ","화학","47900","500","1.05","261294500000"
"003100","선광","KOSDAQ","운송·창고","21700","300","1.40","143220000000"
"067370","선바이오","KOSDAQ","제약","6760","100","1.50","83239631800"
"217620","선샤인푸드","KOSDAQ","일반서비스","3810","0","0.00","26803681470"
"171090","선익시스템","KOSDAQ","기계·장비","40600","5600","16.00","387202403000"
"086710","선진뷰티사이언스","KOSDAQ","화학","12990","130","1.01","158520607200"
"014620","성광벤드","KOSDAQ","금속","29550","-550","-1.83","784770106200"
"037350","성도이엔지","KOSDAQ","일반서비스","4890","150","3.16","75648300000"
"458650","성우","KOSDAQ","전기·전자","12570","40","0.32","189124071900"
"081580","성우전자","KOSDAQ","전기·전자","2930","10","0.34","45438858990"
"045300","성우테크론","KOSDAQ","전기·전자","3110","0","0.00","32180305150"
"015750","성우하이텍","KOSDAQ","운송장비·부품","5950","30","0.51","476000000000"
"365340","성일하이텍","KOSDAQ","화학","33650","-550","-1.61","410355524750"
"080470","성창오토텍","KOSDAQ","운송장비·부품","4305","-150","-3.37","31426500000"
"043260","성호전자","KOSDAQ","전기·전자","1170","3","0.26","82979702910"
"148150","세경하이테크","KOSDAQ","전기·전자","6110","40","0.66","219107221190"
"188260","세니젠","KOSDAQ","기타제조","2535","0","0.00","18324171450"
"053060","세동","KOSDAQ","운송장비·부품","1360","0","0.00","24014089840"
"340440","세림B&G","KOSDAQ","화학","1594","-77","-4.61","45235112216"
"017510","세명전기","KOSDAQ","금속","7540","-50","-0.66","114954840000"
"011560","세보엠이씨","KOSDAQ","건설","12930","230","1.81","136152900000"
"396300","세아메카닉스","KOSDAQ","금속","3155","5","0.16","83574372500"
"100700","세운메디칼","KOSDAQ","제약","2695","35","1.32","118041000000"
"024830","세원물산","KOSDAQ","운송장비·부품","10130","580","6.07","84585500000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","412","0","0.00","22983976612"
"036630","세종텔레콤","KOSDAQ","건설","5300","-20","-0.38","106000000000"
"039310","세중","KOSDAQ","IT 서비스","1621","-5","-0.31","29375222207"
"067770","세진티에스","KOSDAQ","전기·전자","2385","15","0.63","20025874305"
"053450","세코닉스","KOSDAQ","의료·정밀기기","6050","40","0.67","89496458150"
"222810","세토피아","KOSDAQ","금속","5400","0","0.00","81712098000"
"252500","세화피앤씨","KOSDAQ","화학","853","5","0.59","35387890670"
"321370","센서뷰","KOSDAQ","전기·전자","1442","-33","-2.24","60852144766"
"347000","센코","KOSDAQ","의료·정밀기기","2500","20","0.81","82512440000"
"331920","셀레믹스","KOSDAQ","제약","3140","15","0.48","25635424720"
"352770","셀레스트라","KOSDAQ","일반서비스","5250","0","0.00","13610136750"
"471820","셀로맥스사이언스","KOSDAQ","음식료·담배","4925","175","3.68","57347089075"
"049180","셀루메드","KOSDAQ","제약","976","41","4.39","53638093488"
"299660","셀리드","KOSDAQ","일반서비스","4260","-120","-2.74","125682682020"
"108860","셀바스AI","KOSDAQ","IT 서비스","14600","130","0.90","392955934000"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","4510","-40","-0.88","116089943640"
"318160","셀바이오휴먼텍","KOSDAQ","섬유·의류","7120","-180","-2.47","65937615120"
"308430","셀비온","KOSDAQ","제약","22900","-550","-2.35","293491712800"
"068760","셀트리온제약","KOSDAQ","제약","53000","100","0.19","2314970676000"
"068940","셀피글로벌","KOSDAQ","전기·전자","778","0","0.00","29766744466"
"007720","소노스퀘어","KOSDAQ","유통","893","2","0.22","90014801850"
"060230","소니드","KOSDAQ","화학","502","-8","-1.57","37027155046"
"290690","소룩스","KOSDAQ","전기·전자","4835","25","0.52","235659432695"
"950200","소마젠","KOSDAQ","일반서비스","3925","20","0.51","75501508025"
"032680","소프트센","KOSDAQ","IT 서비스","354","4","1.14","37379130456"
"032685","소프트센우","KOSDAQ","IT 서비스","7240","50","0.70","2585708080"
"258790","소프트캠프","KOSDAQ","IT 서비스","1315","0","0.00","32863538460"
"066910","손오공","KOSDAQ","유통","1002","0","0.00","65410832544"
"215090","솔디펜스","KOSDAQ","의료·정밀기기","923","102","12.42","106863375515"
"035610","솔본","KOSDAQ","일반서비스","4410","110","2.56","120595846770"
"357780","솔브레인","KOSDAQ","화학","177300","-2000","-1.12","1379139751800"
"036830","솔브레인홀딩스","KOSDAQ","일반서비스","39500","-800","-1.99","828080212000"
"304100","솔트룩스","KOSDAQ","IT 서비스","45450","600","1.34","551425215600"
"328380","솔트웨어","KOSDAQ","IT 서비스","1180","0","0.00","40430078040"
"086980","쇼박스","KOSDAQ","오락·문화","2865","-5","-0.17","179457870000"
"050960","수산아이앤티","KOSDAQ","IT 서비스","11240","50","0.45","75881240000"
"084180","수성웹툰","KOSDAQ","기계·장비","4980","50","1.01","90009929340"
"253840","수젠텍","KOSDAQ","제약","6800","90","1.34","113853760000"
"298830","슈어소프트테크","KOSDAQ","IT 서비스","5460","-10","-0.18","287300073060"
"236200","슈프리마","KOSDAQ","전기·전자","34050","-500","-1.45","247110145650"
"094840","슈프리마에이치큐","KOSDAQ","전기·전자","7700","110","1.45","80633168000"
"192440","슈피겐코리아","KOSDAQ","기타제조","29150","450","1.57","181206981450"
"424960","스마트레이더시스템","KOSDAQ","의료·정밀기기","8120","-80","-0.98","127300000800"
"099440","스맥","KOSDAQ","기계·장비","3180","-75","-2.30","127973992920"
"276040","스코넥","KOSDAQ","IT 서비스","3240","55","1.73","41570285400"
"060240","스타코링크","KOSDAQ","운송장비·부품","1976","0","0.00","6385281968"
"115570","스타플렉스","KOSDAQ","화학","3270","-95","-2.82","26109341160"
"330730","스톤브릿지벤처스","KOSDAQ","금융","4850","150","3.19","88031525500"
"352090","스톰테크","KOSDAQ","화학","3890","-35","-0.89","104535962220"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","48300","300","0.63","1451825453400"
"408900","스튜디오미르","KOSDAQ","오락·문화","4075","105","2.64","133372842900"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","4650","0","0.00","23668225650"
"415380","스튜디오삼익","KOSDAQ","유통","8770","0","0.00","37057617460"
"013810","스페코","KOSDAQ","기계·장비","3100","40","1.31","45431957000"
"347700","스피어","KOSDAQ","IT 서비스","10360","260","2.57","406406420840"
"049830","승일","KOSDAQ","금속","9070","300","3.42","55618255840"
"020710","시공테크","KOSDAQ","일반서비스","4100","65","1.61","82196677000"
"033170","시그네틱스","KOSDAQ","전기·전자","670","-8","-1.18","57437973730"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","2785","50","1.83","245367943935"
"025320","시노펙스","KOSDAQ","전기·전자","7310","30","0.41","641235363760"
"340810","시선AI","KOSDAQ","IT 서비스","4240","140","3.41","54933787680"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"056090","시지메드텍","KOSDAQ","의료·정밀기기","1046","18","1.75","108008951656"
"429270","시지트로닉스","KOSDAQ","전기·전자","6140","460","8.10","28601041000"
"418250","시큐레터","KOSDAQ","IT 서비스","6550","0","0.00","52279100100"
"131090","시큐브","KOSDAQ","IT 서비스","4360","15","0.35","34880000000"
"290520","신도기연","KOSDAQ","기계·장비","1649","4","0.24","26267517938"
"001000","신라섬유","KOSDAQ","부동산","1904","-14","-0.73","46224436160"
"025870","신라에스지","KOSDAQ","유통","6200","-50","-0.80","24800000000"
"215600","신라젠","KOSDAQ","일반서비스","3095","45","1.48","427511842420"
"065350","신성델타테크","KOSDAQ","전기·전자","80100","11800","17.28","2201464234800"
"416180","신성에스티","KOSDAQ","운송장비·부품","35300","3150","9.80","319104163400"
"162300","신스틸","KOSDAQ","금속","2270","-35","-1.52","94140037140"
"290560","신시웨이","KOSDAQ","IT 서비스","7000","100","1.45","27145804000"
"002800","신신제약","KOSDAQ","제약","5850","-10","-0.17","88747425000"
"472220","신영스팩10호","KOSDAQ","금융","2165","-5","-0.23","10153850000"
"430220","신영스팩8호","KOSDAQ","금융","2230","60","2.76","15074800000"
"445970","신영스팩9호","KOSDAQ","금융","2135","0","0.00","11443600000"
"017000","신원종합개발","KOSDAQ","건설","2800","50","1.82","32670475600"
"012790","신일제약","KOSDAQ","제약","6720","40","0.60","80548708800"
"138070","신진에스엠","KOSDAQ","금속","2415","-5","-0.21","42270237660"
"226330","신테카바이오","KOSDAQ","IT 서비스","6790","-170","-2.44","103605045250"
"452980","신한제11호스팩","KOSDAQ","금융","2030","5","0.25","38377150000"
"474660","신한제12호스팩","KOSDAQ","금융","2070","-10","-0.48","11426400000"
"474930","신한제13호스팩","KOSDAQ","금융","2150","-5","-0.23","7783000000"
"487360","신한제14호스팩","KOSDAQ","금융","2035","-5","-0.25","11477400000"
"487830","신한제15호스팩","KOSDAQ","금융","2050","-5","-0.24","8917500000"
"496070","신한제16호스팩","KOSDAQ","금융","2015","-10","-0.49","11324300000"
"056700","신화인터텍","KOSDAQ","화학","1941","21","1.09","56551211631"
"187270","신화콘텍","KOSDAQ","전기·전자","3585","5","0.14","36365684325"
"243840","신흥에스이씨","KOSDAQ","전기·전자","3865","-15","-0.39","149027578275"
"257720","실리콘투","KOSDAQ","유통","54600","1000","1.87","3339986176800"
"222800","심텍","KOSDAQ","전기·전자","22150","-450","-1.99","705569267450"
"036710","심텍홀딩스","KOSDAQ","일반서비스","1605","25","1.58","78200862795"
"444530","심플랫폼","KOSDAQ","IT 서비스","14340","60","0.42","89499195180"
"234030","싸이닉솔루션","KOSDAQ","전기·전자","10670","330","3.19","251865350000"
"160980","싸이맥스","KOSDAQ","기계·장비","13280","-210","-1.56","145073947040"
"356890","싸이버원","KOSDAQ","IT 서비스","3440","25","0.73","41121158000"
"217330","싸이토젠","KOSDAQ","일반서비스","3020","10","0.33","69851231940"
"208640","썸에이지","KOSDAQ","IT 서비스","259","3","1.17","36063225786"
"222420","쎄노텍","KOSDAQ","비금속","850","-10","-1.16","38641196350"
"037760","쎄니트","KOSDAQ","금속","1674","15","0.90","56636309754"
"081180","쎄크","KOSDAQ","기계·장비","9780","-60","-0.61","86313732300"
"099320","쎄트렉아이","KOSDAQ","운송장비·부품","46700","1750","3.89","511424682600"
"049960","쎌바이오텍","KOSDAQ","제약","13700","550","4.18","128780000000"
"088280","쏘닉스","KOSDAQ","전기·전자","2520","-20","-0.79","43612354800"
"050890","쏠리드","KOSDAQ","전기·전자","7160","220","3.17","437441853960"
"394800","쓰리빌리언","KOSDAQ","일반서비스","6790","-160","-2.30","215389249810"
"177900","쓰리에이로직스","KOSDAQ","전기·전자","6590","50","0.76","62992492000"
"475400","씨메스","KOSDAQ","기계·장비","22650","150","0.67","264661037100"
"109670","씨싸이트","KOSDAQ","섬유·의류","7560","290","3.99","44124711120"
"066790","씨씨에스","KOSDAQ","오락·문화","1493","0","0.00","97271994227"
"222080","씨아이에스","KOSDAQ","기계·장비","7140","-60","-0.83","552434930460"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","41150","250","0.61","412073672150"
"264660","씨앤지하이테크","KOSDAQ","기계·장비","12420","-50","-0.40","120736956240"
"352700","씨앤투스","KOSDAQ","화학","2700","0","0.00","70947627300"
"458870","씨어스테크놀로지","KOSDAQ","의료·정밀기기","29000","-100","-0.34","365135520000"
"297090","씨에스베어링","KOSDAQ","기계·장비","7090","20","0.28","193344300000"
"900120","씨엑스아이","KOSDAQ","금융","76","0","0.00","22843916220"
"359090","씨엔알리서치","KOSDAQ","일반서비스","1027","1","0.10","58257490057"
"115530","씨엔플러스","KOSDAQ","전기·전자","556","2","0.36","37787428000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","620","10","1.64","37587225960"
"376290","씨유테크","KOSDAQ","전기·전자","3390","20","0.59","59858925000"
"189330","씨이랩","KOSDAQ","IT 서비스","7900","340","4.50","48129043600"
"096530","씨젠","KOSDAQ","제약","32100","1000","3.22","1676454407400"
"101240","씨큐브","KOSDAQ","화학","4575","10","0.22","47309832525"
"060590","씨티씨바이오","KOSDAQ","제약","6360","100","1.60","153791287200"
"260930","씨티케이","KOSDAQ","화학","4545","20","0.44","87907531095"
"413630","씨피시스템","KOSDAQ","화학","1312","-18","-1.35","47804853312"
"013990","아가방컴퍼니","KOSDAQ","유통","5660","-20","-0.35","186143453760"
"123860","아나패스","KOSDAQ","전기·전자","17710","100","0.57","214705679650"
"025980","아난티","KOSDAQ","일반서비스","9450","-150","-1.56","837548567100"
"125210","아모그린텍","KOSDAQ","전기·전자","6560","120","1.86","108218942400"
"357580","아모센스","KOSDAQ","전기·전자","6600","50","0.76","74053742400"
"052710","아모텍","KOSDAQ","전기·전자","9950","10","0.10","145420334550"
"074430","아미노로직스","KOSDAQ","제약","1057","-5","-0.47","92832974108"
"092040","아미코젠","KOSDAQ","음식료·담배","3790","125","3.41","208519535130"
"083930","아바코","KOSDAQ","기계·장비","12390","230","1.89","181851115110"
"149950","아바텍","KOSDAQ","전기·전자","8190","40","0.49","127825425000"
"036010","아비코전자","KOSDAQ","전기·전자","5420","-40","-0.73","72047702280"
"050860","아세아텍","KOSDAQ","기계·장비","2165","0","0.00","48712500000"
"136410","아셈스","KOSDAQ","화학","9400","770","8.92","103579596400"
"246720","아스타","KOSDAQ","제약","4980","130","2.68","67565154000"
"450950","아스테라시스","KOSDAQ","의료·정밀기기","11490","370","3.33","421621436580"
"067390","아스트","KOSDAQ","운송장비·부품","567","7","1.25","224054347293"
"159010","아스플로","KOSDAQ","기계·장비","3845","-15","-0.39","51272071455"
"127710","아시아경제","KOSDAQ","IT 서비스","1083","8","0.74","37801120806"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","2640","15","0.57","31843328880"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1240","15","1.22","44123598280"
"143160","아이디스","KOSDAQ","전기·전자","16610","400","2.47","177999237900"
"054800","아이디스홀딩스","KOSDAQ","일반서비스","12800","1320","11.50","132451276800"
"332370","아이디피","KOSDAQ","전기·전자","4730","155","3.39","62784723980"
"066430","아이로보틱스","KOSDAQ","유통","1309","-19","-1.43","51251900084"
"339950","아이비김영","KOSDAQ","일반서비스","2120","5","0.24","95286908600"
"469750","아이비젼웍스","KOSDAQ","기계·장비","928","-9","-0.96","31493054368"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","3380","75","2.27","51027420600"
"099190","아이센스","KOSDAQ","의료·정밀기기","19250","1150","6.35","531048325500"
"461300","아이스크림미디어","KOSDAQ","IT 서비스","23000","250","1.10","303069459000"
"289010","아이스크림에듀","KOSDAQ","오락·문화","1972","15","0.77","27500044832"
"214430","아이쓰리시스템","KOSDAQ","전기·전자","98100","300","0.31","697173156000"
"040910","아이씨디","KOSDAQ","기계·장비","3875","-35","-0.90","71975315625"
"368600","아이씨에이치","KOSDAQ","전기·전자","2685","-35","-1.29","47090459010"
"456010","아이씨티케이","KOSDAQ","전기·전자","15300","580","3.94","205336342800"
"052860","아이앤씨","KOSDAQ","전기·전자","1890","5","0.27","33760794060"
"464500","아이언디바이스","KOSDAQ","전기·전자","3275","-75","-2.24","45729686325"
"212710","아이에스티이","KOSDAQ","전기·전자","8840","-190","-2.10","82083625520"
"038880","아이에이","KOSDAQ","전기·전자","213","-1","-0.47","80028610275"
"307180","아이엘","KOSDAQ","전기·전자","2700","25","0.93","76849087500"
"101390","아이엠","KOSDAQ","전기·전자","396","0","0.00","5140810224"
"461030","아이엠비디엑스","KOSDAQ","일반서비스","8300","-50","-0.60","116347325000"
"451220","아이엠티","KOSDAQ","기계·장비","10060","160","1.62","79218586660"
"090150","아이윈","KOSDAQ","운송장비·부품","760","8","1.06","31825222680"
"123010","아이윈플러스","KOSDAQ","전기·전자","1080","24","2.27","35271225360"
"031310","아이즈비전","KOSDAQ","통신","1695","5","0.30","44671797885"
"462980","아이지넷","KOSDAQ","IT 서비스","3075","10","0.33","56070893775"
"185490","아이진","KOSDAQ","일반서비스","3070","-10","-0.32","82981436880"
"059100","아이컴포넌트","KOSDAQ","전기·전자","5090","-110","-2.12","35990677400"
"262840","아이퀘스트","KOSDAQ","IT 서비스","2350","10","0.43","49664676750"
"175250","아이큐어","KOSDAQ","제약","1923","9","0.47","72224741664"
"052460","아이크래프트","KOSDAQ","IT 서비스","2530","5","0.20","36958078080"
"119830","아이텍","KOSDAQ","일반서비스","6020","20","0.33","133147602840"
"052770","아이톡시","KOSDAQ","IT 서비스","1121","-104","-8.49","62532368586"
"124500","아이티센글로벌","KOSDAQ","IT 서비스","21600","300","1.41","501217783200"
"010280","아이티센엔텍","KOSDAQ","IT 서비스","1100","14","1.29","71636164600"
"232830","아이티센피엔에스","KOSDAQ","IT 서비스","2660","70","2.70","31141875520"
"372800","아이티아이즈","KOSDAQ","IT 서비스","7090","30","0.42","42873159100"
"084850","아이티엠반도체","KOSDAQ","전기·전자","12300","-300","-2.38","279000088200"
"114840","아이패밀리에스씨","KOSDAQ","화학","18340","-30","-0.16","317646966000"
"027360","아주IB투자","KOSDAQ","금융","2495","140","5.94","301758787970"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1335","15","1.14","28690523715"
"013310","아진산업","KOSDAQ","운송장비·부품","2775","-25","-0.89","107688265050"
"059120","아진엑스텍","KOSDAQ","전기·전자","6440","-60","-0.92","62780958240"
"203690","아크솔루션스","KOSDAQ","종이·목재","4425","0","0.00","76921522875"
"158430","아톤","KOSDAQ","IT 서비스","9960","-30","-0.30","247511268840"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","10360","-110","-1.05","103558819000"
"321820","아티스트컴퍼니","KOSDAQ","IT 서비스","7690","-160","-2.04","119897681440"
"001540","안국약품","KOSDAQ","제약","8180","70","0.86","106686995600"
"053800","안랩","KOSDAQ","IT 서비스","68600","300","0.44","763278311600"
"065660","안트로젠","KOSDAQ","유통","27400","-100","-0.36","274167140000"
"297570","알로이스","KOSDAQ","전기·전자","900","39","4.53","31159096200"
"260660","알리코제약","KOSDAQ","제약","4580","105","2.35","70197756180"
"354320","알멕","KOSDAQ","금속","23750","450","1.93","151795298750"
"361570","알비더블유","KOSDAQ","오락·문화","2200","-5","-0.23","63235240200"
"131370","알서포트","KOSDAQ","IT 서비스","3135","20","0.64","166992305205"
"140670","알에스오토메이션","KOSDAQ","전기·전자","15890","550","3.59","147826894600"
"096610","알에프세미","KOSDAQ","전기·전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","전기·전자","2705","70","2.66","86801445595"
"148250","알엔투테크놀로지","KOSDAQ","전기·전자","7130","10","0.14","67354771360"
"347860","알체라","KOSDAQ","IT 서비스","3290","130","4.11","127359061690"
"196170","알테오젠","KOSDAQ","일반서비스","423500","4500","1.07","22642413948000"
"123750","알톤","KOSDAQ","운송장비·부품","1531","-9","-0.58","19514580707"
"085810","알티캐스트","KOSDAQ","IT 서비스","645","-32","-4.73","32157370905"
"043100","알파녹스","KOSDAQ","의료·정밀기기","4835","610","14.44","82712712460"
"117670","알파칩스","KOSDAQ","전기·전자","8530","-1050","-10.96","52369662040"
"314140","알피바이오","KOSDAQ","제약","5840","-10","-0.17","50611548240"
"291650","압타머사이언스","KOSDAQ","일반서비스","1216","-3","-0.25","35604786432"
"293780","압타바이오","KOSDAQ","일반서비스","8200","-10","-0.12","220427152000"
"310200","애니플러스","KOSDAQ","오락·문화","5440","70","1.30","266482311360"
"179530","애드바이오텍","KOSDAQ","제약","2810","60","2.18","32754228290"
"900100","애머릿지","KOSDAQ","유통","1080","-3","-0.28","49720275360"
"052790","액토즈소프트","KOSDAQ","IT 서비스","6750","-30","-0.44","76481806500"
"290740","액트로","KOSDAQ","전기·전자","5310","90","1.72","53445208410"
"238090","앤디포스","KOSDAQ","화학","2210","10","0.45","52026279630"
"092600","앤씨앤","KOSDAQ","전기·전자","677","8","1.20","16981541009"
"129890","앱코","KOSDAQ","전기·전자","933","-36","-3.72","47250301530"
"174900","앱클론","KOSDAQ","제약","11100","0","0.00","211931733900"
"270520","앱트뉴로사이언스","KOSDAQ","일반서비스","1290","39","3.12","249720831600"
"255440","야스","KOSDAQ","기계·장비","7120","230","3.34","92972960000"
"030960","양지사","KOSDAQ","출판·매체복제","8490","40","0.47","135670200000"
"102120","어보브반도체","KOSDAQ","전기·전자","11620","-120","-1.02","206612349860"
"238120","얼라인드","KOSDAQ","의료·정밀기기","3270","-75","-2.24","47018989920"
"019990","에너토크","KOSDAQ","기계·장비","7040","-40","-0.56","68682859520"
"435570","에르코스","KOSDAQ","음식료·담배","22100","-800","-3.49","162248387600"
"270660","에브리봇","KOSDAQ","전기·전자","16530","90","0.55","203057859060"
"038680","에스넷","KOSDAQ","IT 서비스","4625","55","1.20","92095969250"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","1435","0","0.00","19073225010"
"304360","에스바이오메딕스","KOSDAQ","제약","20200","-400","-1.94","239567879200"
"389500","에스비비테크","KOSDAQ","기계·장비","21400","200","0.94","135545545600"
"042110","에스씨디","KOSDAQ","전기·전자","1473","-10","-0.67","71189447772"
"298060","에스씨엠생명과학","KOSDAQ","제약","903","-9","-0.99","25943256822"
"065420","에스아이리소스","KOSDAQ","화학","298","-19","-5.99","21330035102"
"103230","에스앤더블류","KOSDAQ","기계·장비","3295","30","0.92","23724000000"
"260970","에스앤디","KOSDAQ","음식료·담배","139900","800","0.58","404696284600"
"101490","에스앤에스텍","KOSDAQ","전기·전자","44600","-850","-1.87","956734536200"
"095910","에스에너지","KOSDAQ","전기·전자","1722","22","1.29","39438657762"
"275630","에스에스알","KOSDAQ","IT 서비스","3310","10","0.30","19919543590"
"031330","에스에이엠티","KOSDAQ","유통","3080","40","1.32","307984806360"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1361","-2","-0.15","35567429466"
"056190","에스에프에이","KOSDAQ","기계·장비","23050","300","1.32","827696918000"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","1969","0","0.00","30220617614"
"041510","에스엠","KOSDAQ","오락·문화","133900","500","0.37","3065598991000"
"460870","에스엠씨지","KOSDAQ","비금속","8830","600","7.29","170448174320"
"007820","에스엠코어","KOSDAQ","기계·장비","3880","40","1.04","77731710480"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","11730","40","0.34","207407865900"
"109610","에스와이","KOSDAQ","금속","3520","20","0.57","172154048000"
"365330","에스와이스틸텍","KOSDAQ","금속","4655","0","0.00","142489550000"
"019590","에스유앤피","KOSDAQ","금융","2765","0","0.00","105039161955"
"306040","에스제이그룹","KOSDAQ","섬유·의류","4075","-80","-1.93","40203249100"
"398120","에스지헬스케어","KOSDAQ","의료·정밀기기","3320","10","0.30","37548204000"
"457940","에스케이증권제10호스팩","KOSDAQ","금융","2065","0","0.00","6835150000"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2035","-5","-0.25","8455425000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2065","15","0.73","6835150000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","2030","-10","-0.49","8972600000"
"455910","에스케이증권제9호스팩","KOSDAQ","금융","2060","0","0.00","10341200000"
"475660","에스켐","KOSDAQ","화학","4950","-40","-0.80","39252683250"
"096630","에스코넥","KOSDAQ","전기·전자","763","-4","-0.52","60568173008"
"069510","에스텍","KOSDAQ","전기·전자","17860","770","4.51","194852600000"
"234300","에스트래픽","KOSDAQ","IT 서비스","4195","35","0.84","115447301925"
"039440","에스티아이","KOSDAQ","기계·장비","18030","-410","-2.22","285414900000"
"098660","에스티오","KOSDAQ","섬유·의류","2535","-5","-0.20","31689974160"
"052020","에스티큐브","KOSDAQ","유통","7550","-200","-2.58","513273847050"
"237690","에스티팜","KOSDAQ","제약","82500","-1200","-1.43","1662613260000"
"050760","에스폴리텍","KOSDAQ","화학","1512","-7","-0.46","24698033136"
"288620","에스퓨얼셀","KOSDAQ","전기·전자","11390","70","0.62","79494409240"
"443670","에스피소프트","KOSDAQ","유통","6930","-70","-1.00","171457846560"
"317830","에스피시스템스","KOSDAQ","기계·장비","7100","-70","-0.98","76494107800"
"058610","에스피지","KOSDAQ","전기·전자","26800","500","1.90","594353248000"
"043340","에쎈테크","KOSDAQ","기계·장비","545","-3","-0.55","51775000000"
"163280","에어레인","KOSDAQ","기계·장비","18380","-270","-1.45","150252621820"
"054630","에이디칩스","KOSDAQ","기타제조","1580","0","0.00","12594094680"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","19780","190","0.97","265859459160"
"475580","에이럭스","KOSDAQ","기타제조","11340","400","3.66","154506366000"
"096690","에이루트","KOSDAQ","전기·전자","1370","0","0.00","45863748930"
"298380","에이비엘바이오","KOSDAQ","제약","66200","2700","4.25","3212554063400"
"203400","에이비온","KOSDAQ","일반서비스","8100","130","1.63","231963061500"
"195990","에이비프로바이오","KOSDAQ","기계·장비","282","-1","-0.35","80282501322"
"003800","에이스침대","KOSDAQ","기타제조","31500","1100","3.62","349335000000"
"088800","에이스테크","KOSDAQ","전기·전자","2650","165","6.64","200092050100"
"241840","에이스토리","KOSDAQ","오락·문화","10390","90","0.87","99120537660"
"364950","에이아이코리아","KOSDAQ","기계·장비","8160","-120","-1.45","66350094240"
"453860","에이에스텍","KOSDAQ","화학","17780","80","0.45","100585282700"
"312610","에이에프더블류","KOSDAQ","전기·전자","1261","-29","-2.25","25543935768"
"172670","에이엘티","KOSDAQ","전기·전자","7320","-80","-1.08","65589095880"
"481070","에이유브랜즈","KOSDAQ","유통","19920","420","2.15","282067200000"
"445090","에이직랜드","KOSDAQ","전기·전자","31950","-250","-0.78","347349537000"
"295310","에이치브이엠","KOSDAQ","금속","28850","1250","4.53","343370709350"
"072990","에이치시티","KOSDAQ","일반서비스","8800","70","0.80","64814780800"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","15330","30","0.20","123192861120"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","11990","70","0.59","64651458850"
